time,problem_id,problem_rating_at_time,problem_rating_now,type,av_secs,seconds,after_first,user_rating,user_rating_change,correct,wrong_move,num_moves,is_mate,non_winning,user_rd,tags
2017-08-29 08:54:40+00,146884,1408.83,1377.54,Blitz,41.6092,25,0,1482.98,-5.03097,0,-,2,false,false,37.2924,"Discovered Attack:11,Zwischenzug:7,Fork:5,Needs Different Opponent Move...:2"
2017-08-29 08:54:03+00,101502,1392.08,1375.86,Blitz,42.1572,8,0,1488.01,-5.49484,0,1...Qxf1+,2,false,false,38.0526,"Zugzwang:18,Hanging Piece:5"
2017-08-29 08:53:47+00,1731,1364.68,1385.72,Blitz,25.9415,30,3,1493.5,1.01142,1,-,2,true,false,38.8288,"Capturing Defender:18,Sacrifice:10,Exposed King:6,Capturing Defender:4,Exchange Sacrifice:3,Removing the Guard:1,Removing the Guard:1"
2017-08-29 08:53:02+00,169376,1568.07,1604.43,Blitz,26.7153,8,0,1492.49,-3.69132,0,1.dxe4,2,false,false,39.6202,"Fork:10,Multiple Attack:1"
2017-08-29 08:52:44+00,88458,1493.21,1503.62,Blitz,26.6292,31,1,1496.18,2.831,1,-,2,true,false,40.4284,"Pawn Mate:14,Exposed King:13,Reload:5,Gain of Tempo:2"
2017-08-29 08:51:49+00,175866,1568.16,1533.64,Blitz,49.8895,33,0,1493.35,-4.01187,0,1...Rd1+,2,false,false,41.2523,"Mate Threat:9,Fork:7,Damiano's Bishop Mate:1"
2017-08-29 08:51:07+00,101510,1257.11,1290.41,Blitz,13.7934,9,1,1497.36,2.13007,1,-,2,false,false,42.0933,"Counting:13,Pin:10,Sacrifice:7,Desperado:2"
2017-08-29 08:50:49+00,72349,1527.91,1554.94,Blitz,55.7836,31,9,1495.23,6.03522,1,-,4,true,false,42.952,"Clearance:13,Sacrifice:9,Exposed King:8,Capturing Defender:6,Sacrifice:3,Sacrifice:3,File Clearance:3,Demolition Sacrifice:3"
2017-08-29 08:50:08+00,75411,1262.04,1293.02,Blitz,26.3576,20,1,1489.19,2.45114,1,-,2,false,false,43.8278,"Pin:11,Sacrifice:8,Distraction:8,Exposed King:7,Needs Different Opponent Move...:2"
2017-08-29 08:49:39+00,166814,1255.66,1283.14,Blitz,20.1584,60,0,1486.74,-9.44474,0,-,1,true,false,44.7217,"Dovetail Mate - Bishop:14,Exposed King:6,Threading the Needle Mate:1"
2017-08-23 08:53:20+00,28907,1318.04,1302.84,Blitz,25.2708,7,1,1496.18,1.8604,1,-,2,false,false,34.3,Fork:15
2017-08-23 08:53:03+00,169663,1425.51,1432.89,Blitz,41.4422,17,7,1494.32,2.83033,1,-,2,false,false,34.3,"Hanging Piece:10,Defensive Move:7"
2017-08-23 08:52:37+00,100494,1362.89,1336.26,Blitz,43.3871,33,13,1491.49,2.27472,1,-,5,false,false,34.3,"Advanced Pawn:13,Sacrifice:4"
2017-08-23 08:51:55+00,165481,1305.55,1296.41,Blitz,27.2301,25,1,1489.22,1.81684,1,-,2,false,false,34.3,Fork:13
2017-08-23 08:51:22+00,27956,1388.22,1378.13,Blitz,31.3679,18,1,1487.4,2.54228,1,-,2,false,false,34.3,"Advanced Pawn:16,Counting:2,Promotion Threat:1,X-Ray:1,X-Ray Defense:1"
2017-08-23 08:50:56+00,178014,1392.77,1370.41,Blitz,24.6147,8,3,1484.86,2.60698,1,-,3,false,false,34.3,"Overloading:14,Distraction:11"
2017-08-23 08:50:39+00,53803,1395.83,1364.31,Blitz,15.8212,11,1,1482.25,2.66265,1,-,2,false,false,34.3,"X-Ray Attack:22,Counting:10,Hanging Piece:4,Under-protected Piece:3,X-Ray:3"
2017-08-23 08:50:15+00,98338,1278.32,1270.4,Blitz,32.3526,43,0,1479.59,-5.35345,0,-,3,false,false,34.3,"Fork:10,Zwischenzug:10,Counting:7,Zwischenzug:3"
2017-08-23 08:49:24+00,130712,1461.96,1452.67,Blitz,29.3685,8,2,1484.94,3.28756,1,-,2,false,false,34.3,"Counting:10,Hanging Piece:4,Unsound Sacrifice:2,Under-protected Piece:1"
2017-08-23 08:49:04+00,55199,1379.3,1383.41,Blitz,19.8217,18,0,1481.65,2.51293,1,-,1,false,false,34.3,"Counting:10,Hanging Piece:7"
2017-08-23 08:48:37+00,40091,1383.11,1307.65,Blitz,34.2558,60,0,1479.14,-4.58543,0,-,2,false,false,34.7556,"Advanced Pawn:13,Defensive Move:9"
2017-08-22 19:53:57+00,49022,1466.1,1497.22,Blitz,26.8814,29,4,1483.73,1.88668,1,-,2,true,false,34.3,"Exposed King:14,Kill Box Mate:11,Coercion:5,Anastasia's Mate:1,Edge Mate:1,Side File Mate:1"
2017-08-22 19:53:16+00,47733,1344.07,1310.43,Blitz,38.9664,23,0,1481.84,-4.84109,0,1.Bh2,2,false,false,34.3,"Distraction:10,Mate Threat:7,Fork:6,Weak Back Rank:6,Sacrifice:4"
2017-08-22 19:52:45+00,45791,1300.29,1318.38,Blitz,16.67,5,0,1486.68,1.79629,1,-,1,false,false,34.3,Pin:27
2017-08-22 19:52:32+00,71225,1313.31,1317.85,Blitz,35.5998,14,4,1484.88,1.9124,1,-,3,false,false,34.3,"Capturing Defender:10,Counting:9,Simplification:6,Clearance:1"
2017-08-22 19:52:10+00,151205,1323.97,1336.07,Blitz,27.2743,8,1,1482.97,3.77163,1,-,2,false,false,34.3,"Hanging Piece:6,Defensive Move:4"
2017-08-22 19:51:47+00,144335,1617.55,1601.56,Blitz,76.1464,53,0,1479.2,-2.18986,0,-,3,false,false,34.3,"Trapped Piece:21,Clearance:13,Needs Different Opponent Move...:9"
2017-08-22 19:50:46+00,98443,1318.64,1296.07,Blitz,22.7512,10,1,1481.39,1.98389,1,-,2,false,false,34.3,"Fork:13,Attraction:10,Counting:2"
2017-08-22 19:50:24+00,102432,1216.86,1176.31,Blitz,32.6507,46,0,1479.41,-5.75996,0,-,2,false,false,34.3,"Hanging Piece:10,Unsound Sacrifice:8,Desperado:6,Counting:3,Needs Different Opponent Move...:2"
2017-08-22 19:49:30+00,62710,1343.72,1329.37,Blitz,16.7396,13,1,1485.17,2.16254,1,-,2,true,false,34.3,"Back Rank Mate:13,Sacrifice:8,Under-protected Piece:5,Sacrifice:4,Counting:3,Defensive Move:2,Weak Back Rank:1,Edge Mate:1"
2017-08-22 19:49:09+00,167881,1396.72,1403.88,Blitz,15.5969,6,1,1483.01,2.66281,1,-,2,false,false,34.3,"Discovered Attack:9,Exposed King:1,Counting:1"
2017-08-22 19:48:47+00,158022,1642.99,1646.52,Blitz,37.258,6,4,1480.35,-1.98482,0,3.Be4+,4,false,false,34.3,"Pin:10,Exposed King:7,Fork:3,Multiple Attack:1"
2017-08-22 19:48:33+00,171644,1247.62,1222.58,Blitz,28.9584,15,1,1482.33,1.45083,1,-,2,false,false,34.3,"Hanging Piece:6,Zwischenzug:4,Desperado:3"
2017-08-22 19:48:10+00,42822,1290.16,1289.41,Blitz,21.7548,45,1,1480.88,-1.90628,1,-,2,false,false,34.3,"Pin:19,Rank Control:2,Absolute Pin:2"
2017-08-22 19:47:16+00,49753,1372.16,1387.07,Blitz,27.85,18,3,1482.79,2.43659,1,-,2,false,false,34.3,"Discovered Attack:21,Sacrifice:9,Discovery:1"
2017-08-22 19:46:48+00,44666,1408.82,1429.95,Blitz,25.1756,40,1,1480.35,-0.0256387,1,-,2,true,false,34.3,"Coercion:13,Exposed King:10,Distraction:5,Distraction:2,Removing the Guard:2,Removing the Guard:2"
2017-08-22 19:46:00+00,50423,1425.34,1398.26,Blitz,21.2757,9,1,1480.38,2.96714,1,-,2,false,false,34.3,"Zwischenzug:16,Unsound Sacrifice:9,Hanging Piece:6,Desperado:6,Counting:5"
2017-08-22 19:45:43+00,62809,1380.85,1350.23,Blitz,23.309,9,1,1477.41,2.56699,1,-,2,false,false,34.3,"Advanced Pawn:20,Sacrifice:6"
2017-08-22 19:45:27+00,13705,1397.86,1408.21,Blitz,20.3052,9,1,1474.84,2.7527,1,-,2,false,false,34.3,"Pin:17,Sacrifice:6,Clearance:4,Desperado:1"
2017-08-22 19:45:07+00,74222,1572.29,1602.02,Blitz,42.7756,37,0,1472.09,-2.53335,0,1...Nd2,2,false,false,34.3,"Mate Threat:20,Discovered Attack:13,Clearance:7,Fork:5"
2017-08-22 19:44:20+00,52688,1564.17,1583.28,Blitz,18.1043,13,0,1474.62,-2.6335,0,1...Rxf2+,2,true,false,34.3,"Attraction:18,Sacrifice:13,Clearance:8,Exposed King:7,Damiano's Bishop Mate:7,Opera Mate:5"
2017-08-22 19:43:57+00,177743,1419.83,1406.65,Blitz,40.6405,17,0,1477.25,-4.08895,0,1.Bc3,2,false,false,34.3,"Counting:11,Hanging Piece:8,Unsound Sacrifice:6"
2017-08-22 19:43:32+00,139055,1475.01,1432.17,Blitz,25.6388,7,0,1481.34,-3.58285,0,1.Bxf3,2,false,false,34.3,"Counting:11,Desperado:10,Zwischenzug:3,Defensive Move:3,Gain of Tempo:2"
2017-08-22 19:43:12+00,76431,1550.33,1542.96,Blitz,67.1392,22,0,1484.92,-2.86506,0,1.Nf3,3,false,false,34.3,Trapped Piece:18
2017-08-22 19:42:41+00,159638,1511.72,1461.53,Blitz,36.6747,19,11,1487.79,3.76006,1,-,2,false,false,34.3,"Defensive Move:9,Interference:8,Hanging Piece:8,Counting:2"
2017-08-22 19:42:15+00,6408,1524.95,1555.78,Blitz,28.6572,16,4,1484.03,3.93078,1,-,2,false,false,34.3,"Discovered Attack:15,Unsound Sacrifice:9,Skewer:5,Hanging Piece:5,Capturing Defender:3"
2017-08-22 19:41:48+00,71355,1410.83,1413.4,Blitz,29.6841,21,4,1480.1,2.82776,1,-,2,false,false,34.3,"Defensive Move:16,Unsound Sacrifice:11"
2017-08-22 19:41:15+00,153469,1263.61,1280.81,Blitz,29.5961,20,0,1477.27,-5.4389,0,1...Qxd3,2,false,false,34.3,"Discovered Attack:11,Fork:5"
2017-08-22 19:40:44+00,174893,1448.64,1453.89,Blitz,69.5428,37,0,1482.71,-3.85809,0,-,2,false,false,34.3,"Needs Different Opponent Move...:8,Discovered Attack:2,Trapped Piece:2,Discovered Check:2"
2017-08-22 19:39:59+00,171011,1281.78,1296.02,Blitz,30.5043,15,2,1486.57,1.65839,1,-,2,false,false,34.3,"Advanced Pawn:5,Sacrifice:3,Capturing Defender:3"
2017-08-22 19:39:35+00,165221,1424.79,1432.09,Blitz,41.8891,13,1,1484.91,2.91585,1,-,2,false,false,34.3,"Pin:4,Clearance:4,Needs Different Opponent Move...:4"
2017-08-22 19:39:14+00,77404,1318.49,1309.29,Blitz,17.9898,9,2,1481.99,1.97783,1,-,3,false,false,34.3,"Distraction:14,Overloading:7,Weak Back Rank:6,Fork:5,Zwischenzug:3,Defensive Move:2"
2017-08-22 19:38:58+00,52963,1272.91,1281.56,Blitz,22.6657,9,0,1480.01,1.64178,1,-,2,false,false,34.3,"Fork:16,Pin:14,Multiple Attack:1"
2017-08-22 19:38:40+00,99910,1309.05,1373.46,Blitz,35.8588,10,1,1478.37,1.9305,1,-,2,false,false,34.3,"Counting:13,Unsound Sacrifice:7,Mate Threat:7,Defensive Move:5"
2017-08-22 19:38:22+00,92279,1342.09,1355.73,Blitz,14.294,6,2,1476.44,2.22429,1,-,3,false,false,34.3,"Fork:16,Attraction:13,Sacrifice:8,Counting:4"
2017-08-22 19:38:00+00,1024473,1486.47,1531.08,Blitz,41.0633,36,0,1474.22,-3.38608,0,-,4,false,false,34.3,"Mate Threat:12,Sacrifice:8,Attraction:8,Zwischenzug:3"
2017-08-22 19:37:16+00,23587,1341.28,1328.72,Blitz,18.9655,7,1,1477.61,2.20709,1,-,2,false,false,34.3,"Fork:13,Mate Threat:12,Queen+Knight Coordination:1,Multiple Attack:1"
2017-08-22 19:37:00+00,27489,1207.76,1163.61,Blitz,16.8063,6,1,1475.4,1.24494,1,-,2,false,false,34.3,"Distraction:14,Counting:9,Weak Back Rank:7,Overloading:5"
2017-08-22 19:36:37+00,157850,1596.35,1568.32,Blitz,45.8305,32,4,1474.16,4.70649,1,-,3,false,false,34.3,"Distraction:7,Hanging Piece:2,Counting:2"
2017-08-22 19:35:57+00,76193,1202.48,1191.16,Blitz,18.7991,16,2,1469.45,1.24898,1,-,3,false,false,34.3,"Fork:18,Distraction:16,Overloading:10,Sacrifice:9,Weak Back Rank:6,Counting:6,Attraction:4"
2017-08-22 19:35:30+00,46042,1359.34,1382.52,Blitz,8.25617,5,0,1468.2,-4.58438,0,1.Nf7+,2,true,false,34.3,"Smothered Mate:34,Sacrifice:13,Discovered Attack:1,Edge Mate:1"
2017-08-22 19:35:12+00,63809,1317.41,1339.8,Blitz,15.6521,20,0,1472.78,-4.99211,0,-,2,true,false,34.3,"Exposed King:9,Epaulette Mate:9"
2017-08-22 19:34:44+00,25025,1371.71,1383.76,Blitz,28.7036,42,7,1477.77,-0.601273,1,-,2,true,false,34.3,"Sacrifice:15,Lawnmower Mate:15,Clearance:10,Exposed King:7,Attraction:7,Advanced Pawn:1"
2017-08-22 19:33:54+00,172419,1334.8,1330.22,Blitz,40.8955,12,1,1478.37,2.14323,1,-,2,false,false,34.3,"Fork:4,Fork:2,Multiple Attack:2"
2017-08-22 19:33:32+00,151504,1540.5,1566.8,Blitz,40.1948,26,4,1476.23,4.1609,1,-,3,false,false,34.3,"Advanced Pawn:9,Defensive Move:7,Sacrifice:6,Mate Threat:5"
2017-08-22 19:32:58+00,57743,1384.54,1417.32,Blitz,30.9488,15,1,1472.07,2.65223,1,-,2,false,false,34.3,"Skewer:19,Needs More Moves...:9,Pin:7,Counting:1"
2017-08-22 19:32:31+00,123312,1580.83,1547.69,Blitz,48.7949,43,0,1469.42,-2.42963,0,1.Qc5,3,false,false,34.3,"Advanced Pawn:14,Avoiding Perpetual:8,Defensive Move:6,Hanging Piece:3,Promotion:3"
2017-08-22 19:31:40+00,56993,1314.32,1282.37,Blitz,26.9599,10,0,1471.85,2.02682,1,-,1,false,false,34.3,Hanging Piece:16
2017-08-22 19:31:17+00,171315,1307.06,1297.01,Blitz,27.386,20,2,1469.82,-5.04639,0,2...Bxe5,2,false,false,34.3,"Mate Threat:4,Needs More Moves...:3"
2017-08-22 19:30:49+00,92467,1163.78,1131.6,Blitz,14.2309,5,1,1474.87,1.0096,1,-,2,true,false,34.3,"Exposed King:10,Sacrifice:3"
2017-08-22 19:30:36+00,97355,1545.81,1538.81,Blitz,20.2483,8,4,1473.86,4.23677,1,-,2,false,false,34.3,"Hanging Piece:11,Weak Back Rank:10,Unsound Sacrifice:9,Counting:7,Defensive Move:4"
2017-08-22 19:30:16+00,16698,1359.21,1384.16,Blitz,14.8186,12,0,1469.62,-4.64708,0,1...Qb7,1,false,false,34.4866,"Weak Back Rank:13,Mate Threat:9,Sacrifice:6,Distraction:5,Overloading:4"
2017-08-22 19:29:52+00,11765,1433.31,1425.71,Blitz,35.9115,23,0,1474.27,-4.13706,0,1...Nc7,2,false,false,35.1898,Trapped Piece:21
2017-08-22 19:29:21+00,61518,1365.28,1346.45,Blitz,45.2187,9,2,1478.41,2.64522,1,-,3,false,false,35.9072,"Trapped Piece:10,Simplification:8,Defensive Move:8"
2017-08-22 19:29:03+00,158138,1228.07,1227.78,Blitz,27.6029,60,0,1475.76,-6.46103,0,-,2,false,false,36.6396,"Advanced Pawn:10,Promotion Threat:1"
2017-08-21 08:19:23+00,73048,1388.19,1406.88,Blitz,26.5341,10,7,1482.22,2.59063,1,-,3,false,false,34.3,"Fork:22,Zwischenzug:6,Fork:1,Multiple Attack:1"
2017-08-21 08:19:04+00,145191,1361.14,1336,Blitz,28.792,30,9,1479.63,0.222763,1,-,3,false,false,34.3,"Pin:14,Distraction:8,Clearance:4,Skewer:2"
2017-08-21 08:18:24+00,94485,1525.9,1536.14,Blitz,25.231,10,0,1479.41,-3.05192,0,1...Rxg2+,2,false,false,34.3,"Desperado:12,Zwischenzug:7,Simplification:5,Gain of Tempo:1"
2017-08-21 08:18:06+00,63877,1438.91,1447.66,Blitz,30.6844,19,3,1482.46,3.08149,1,-,3,false,false,34.3,"Discovered Attack:16,Mate Threat:13,Double Attack:4,Multiple Attack:1"
2017-08-21 08:17:38+00,166078,1374.74,1370.45,Blitz,38.2645,19,6,1479.38,2.53742,1,-,2,false,false,34.6228,"Zwischenzug:13,Hanging Piece:9,Counting:2"
2017-08-21 08:17:05+00,76439,1514.57,1533.94,Blitz,23.5554,19,0,1476.84,-3.33031,0,1.Bxb5,2,false,false,35.3286,"Fork:20,Mate Threat:17"
2017-08-20 12:43:51+00,55950,1325.88,1324.53,Blitz,32.4181,16,0,1480.17,-4.98251,0,-,1,false,false,34.3,"Hanging Piece:14,Counting:7,Zwischenzug:4"
2017-08-20 12:43:26+00,74311,1252.5,1258.25,Blitz,22.1412,9,2,1485.15,1.46432,1,-,2,false,false,34.3,"Capturing Defender:10,Weak Back Rank:8,Sacrifice:7,Mate Threat:5,Zwischenzug:3"
2017-08-20 12:43:09+00,93247,1422.62,1414.96,Blitz,28.6561,7,1,1483.69,2.9079,1,-,2,false,false,34.3,Distraction:19
2017-08-20 12:42:54+00,25749,1195.48,1255.04,Blitz,12.4188,6,0,1480.78,1.14447,1,-,1,false,false,34.3,"Hanging Piece:12,Unsound Sacrifice:12,Defensive Move:6"
2017-08-20 12:42:37+00,55301,1332.63,1321.34,Blitz,23.4554,30,0,1479.64,-4.92104,0,1.Bxf7+,1,false,false,34.3,"Pin:22,Hanging Piece:1"
2017-08-20 12:41:54+00,1339,1429.8,1454.58,Blitz,21.3861,2915,0,1484.56,-4.06822,0,-,2,false,false,34.3,"Fork:15,Exposed King:6,Multiple Attack:1"
2017-08-20 11:53:11+00,51619,1302.4,1276.89,Blitz,27.2503,25,1,1488.63,1.79755,1,-,2,false,false,34.3,Trapped Piece:29
2017-08-20 11:52:36+00,58214,1283.76,1248.36,Blitz,23.286,12,0,1486.83,1.67109,1,-,1,false,false,34.3,"Simplification:7,Needs More Moves...:7,Advanced Pawn:2"
2017-08-20 11:52:04+00,155275,1447.24,1479.16,Blitz,40.5176,23,0,1485.16,-3.89932,0,1.Qf7+,3,false,false,34.3,"Sacrifice:6,Distraction:6,Fork:5,Overloading:5,Exposed King:5"
2017-08-20 11:51:29+00,78835,1431.09,1419.25,Blitz,31.1187,6,0,1489.06,-4.09944,0,1.Qh5,2,false,false,34.3,"Trapped Piece:21,Needs Different Opponent Move...:3,Clearance:1"
2017-08-20 11:51:15+00,60770,1358.98,1349.11,Blitz,20.6707,11,5,1493.16,2.22587,1,-,3,false,false,34.3,"X-Ray Attack:16,Skewer:14,Zwischenzug:9,Skewer:3,Counting:3,X-Ray:2,X-Ray Attack:2,Under-protected Piece:2,Gain of Tempo:2,Skewer of King:2,Exposed King:1,Zwischenzug:1,Weak Back Rank:1,Gain of Tempo:1"
2017-08-20 11:50:48+00,163077,1396.79,1417.84,Blitz,25.9354,3,0,1490.93,-4.44487,0,1.Ne6+,3,false,false,34.3,"Discovered Attack:9,Defensive Move:6"
2017-08-20 11:50:37+00,24955,1440.64,1422.1,Blitz,35.6526,31,9,1495.37,2.14474,1,-,4,false,false,34.3,"Distraction:22,Exposed King:9,Coercion:9,Sacrifice:5,Attraction:4,Desperado:1"
2017-08-20 11:49:50+00,2348,1130.38,1138.8,Blitz,18.7971,20,0,1493.23,-6.25107,0,-,2,false,false,34.3,"Discovered Attack:15,Fork:4,Distraction:3"
2017-08-20 11:49:21+00,24531,1366.56,1341.42,Blitz,20.1586,9,0,1499.48,2.23685,1,-,2,true,false,34.3,"Exposed King:12,Coercion:8,Greco's Mate:1"
2017-08-20 11:49:05+00,151321,1345.58,1290.72,Blitz,43.6146,9,2,1497.24,2.07542,1,-,3,false,false,34.3,"Counting:10,Desperado:9"
2017-08-20 11:48:48+00,89399,1512.02,1536.72,Blitz,52.9083,43,4,1495.16,3.68987,1,-,2,false,false,34.3,"Discovered Attack:15,Needs Different Opponent Move...:12,Weak Back Rank:7,Mate Threat:7,Defensive Move:6,Counting:5,Sacrifice:4,Exposed King:1"
2017-08-20 11:47:56+00,44450,1373.92,1417.2,Blitz,31.5396,6,0,1491.47,2.37355,1,-,1,false,false,34.3,"Hanging Piece:21,Defensive Move:9"
2017-08-20 11:47:38+00,47018,1394.92,1406.82,Blitz,24.807,9,0,1489.1,-4.44824,0,1.Bg2,2,false,false,34.3,"Fork:17,Pin:15,Multiple Attack:1,Absolute Pin:1"
2017-08-20 11:47:14+00,12268,1423.86,1400.12,Blitz,24.076,9,0,1493.55,-4.21394,0,1.Qxd4,2,false,false,34.3,"Distraction:11,Overloading:10,Counting:9,Zwischenzug:7,Desperado:2"
2017-08-20 11:46:56+00,24748,1287.32,1291.91,Blitz,13.4901,13,0,1497.76,1.41494,1,-,1,false,false,34.3,"Pin:21,Hanging Piece:7"
2017-08-20 11:46:29+00,14738,1358.99,1330.82,Blitz,43.5344,50,0,1496.35,-4.8381,0,-,3,false,false,34.3,"Trapped Piece:17,Gain of Tempo:1,Aiming Sequence:1"
2017-08-20 11:45:30+00,57044,1261.68,1289.38,Blitz,26.8123,8,0,1501.19,1.41916,1,-,1,false,false,34.3,"Hanging Piece:10,Defensive Move:4,Unsound Sacrifice:1"
2017-08-20 11:45:07+00,170159,1079.25,1054.11,Blitz,16.2297,8,2,1499.77,0.578975,1,-,2,false,false,34.3,"Hanging Piece:5,Gain of Tempo:4,Capturing Defender:3,Double Attack:3,Removing the Guard:1"
2017-08-20 11:44:50+00,40303,1236.1,1238.48,Blitz,29.2089,16,1,1499.19,1.27195,1,-,2,false,false,34.3,Advanced Pawn:17
2017-08-20 11:44:26+00,54327,1290.17,1281.33,Blitz,37.8664,8,0,1497.92,1.63708,1,-,1,false,false,34.3,"Mate Threat:20,Clearance:11,Sacrifice:10,Needs More Moves...:9,Pin:8,Morphy's Mate:7,Capturing Defender:6,Discovered Attack:5,Backwards Pawn:1"
2017-08-20 11:44:07+00,147053,1431.93,1470.67,Blitz,23.4231,26,0,1496.28,-4.16148,0,1.d8=N+,2,false,false,34.3,"Advanced Pawn:11,Interference:1"
2017-08-20 11:43:31+00,75523,1406.89,1435.92,Blitz,33.1869,30,2,1500.44,2.59548,1,-,3,true,false,34.3,"Sacrifice:13,Distraction:7,Clearance:6,Coercion:5,Distraction:3,Capturing Defender:1,Attraction:1,Blocking:1,Overloading:1,Greco's Mate:1"
2017-08-20 11:42:52+00,127495,1226.6,1249.41,Blitz,37.6791,22,1,1497.84,1.224,1,-,2,false,false,34.3,"Fork:6,Counting:6,Defensive Move:6"
2017-08-20 11:42:17+00,64642,1329.06,1340,Blitz,20.1282,25,0,1496.62,-5.09223,0,-,2,false,false,34.3,"Fork:21,Exposed King:11"
2017-08-20 11:41:41+00,73861,1215.8,1212.67,Blitz,14.8344,5,2,1501.71,1.14107,1,-,3,false,false,34.3,"Fork:12,Attraction:7,Sacrifice:3"
2017-08-20 11:41:24+00,92501,1385.78,1348.8,Blitz,44.0132,17,1,1500.57,2.39866,1,-,2,false,false,34.3,Fork:11
2017-08-20 11:40:57+00,94726,1265.89,1305.63,Blitz,22.2209,9,1,1498.17,1.46683,1,-,2,true,false,34.3,"Sacrifice:11,Exposed King:9,Pillsbury's Mate:6,Capturing Defender:3"
2017-08-20 11:40:33+00,32761,1370.75,1343.63,Blitz,29.8927,33,0,1496.7,-4.73848,0,1...Rd8,2,false,false,34.3,"Fork:18,Interference:2,Multiple Attack:1"
2017-08-20 11:39:49+00,88325,1323.57,1350.84,Blitz,22.077,16,0,1501.44,-5.17386,0,1.Rc4,2,false,false,34.3,"Overloading:14,Distraction:12,Desperado:1,Removing the Guard:1"
2017-08-20 11:39:09+00,156070,1386.6,1357.81,Blitz,45.9562,21,7,1506.61,2.42392,1,-,3,false,false,34.8286,"Counting:6,Unsound Sacrifice:5,Defensive Move:3"
2017-08-20 11:38:40+00,50763,1257.05,1197.23,Blitz,16.806,4,0,1504.19,1.47092,1,-,1,false,false,35.5387,Hanging Piece:12
2017-08-20 11:38:27+00,169795,1337.11,1312.84,Blitz,25.6732,36,1,1502.72,-0.0658713,1,-,2,true,false,36.2637,"Coercion:6,Exposed King:6,Avoiding Perpetual:2,Blocking:1,Defensive Move:1,Interference:1,Desperado:1,Capturing Defender:1,Distraction:1"
2017-08-20 11:37:37+00,17052,1443.2,1451.5,Blitz,33.2372,23,0,1502.79,3.40063,1,-,1,false,false,37.0026,"Mate Threat:14,Pin:10,Exposed King:7,Skewer:2,Epaulette Mate:2"
2017-08-20 11:37:00+00,155312,1215.79,1169.79,Blitz,13.569,2,0,1499.39,-7.12024,0,1.Kxc2,1,true,false,37.7569,"Back Rank Mate:5,Exposed King:5"
2017-08-20 11:36:49+00,102718,1338.08,1327.05,Blitz,22.7655,5,1,1506.51,2.44475,1,-,2,false,false,38.5272,"Distraction:12,Sacrifice:6,Overloading:4,Zwischenzug:4,Mate Threat:4,Hook and Ladder:1"
2017-08-20 11:36:35+00,92898,1422.17,1423.09,Blitz,30.7487,23,1,1504.07,3.55462,1,-,2,false,false,39.3132,"Fork:17,Multiple Attack:2"
2017-08-20 11:36:02+00,151868,1355.11,1355.13,Blitz,22.6192,24,8,1500.52,-0.355066,1,-,2,true,false,40.1148,"Swallow's Tail Mate:12,Exposed King:9,Coercion:4"
2017-08-20 11:35:29+00,96583,1187.76,1151.43,Blitz,17.28,4,1,1500.88,1.4235,1,-,2,false,false,40.9328,"Fork:6,Fork:1,Multiple Attack:1"
2017-08-20 11:35:17+00,56045,1180.29,1197.78,Blitz,36.3243,32,2,1499.46,1.43849,1,-,2,false,false,41.7679,"Mate Threat:8,Needs Different Opponent Move...:6,Attraction:1"
2017-08-20 11:34:26+00,160146,1497.05,1507.01,Blitz,11.2936,4,0,1498.02,-5.44725,0,1...Nxf3+,2,false,false,42.6193,"Discovered Attack:16,Sacrifice:4,Exposed King:1"
2017-08-20 11:34:14+00,57142,1311.99,1287.51,Blitz,28.1869,9,1,1503.47,2.82495,1,-,2,false,false,43.4888,"Counting:12,Hanging Piece:6"
2017-08-20 11:33:56+00,176147,1268.08,1181.81,Blitz,11.5067,3,1,1500.65,2.452,1,-,2,false,false,44.376,Fork:9
2017-08-20 11:33:39+00,158159,1572.56,1558.94,Blitz,55.2144,9,0,1498.2,-4.84273,0,1...Qxf3,3,false,false,45.2813,"Clearance:8,Sacrifice:7,Distraction:7,Fork:6,Capturing Defender:6,Needs Different Opponent Move...:6"
2017-08-20 11:33:15+00,100610,1504.72,1502.13,Blitz,42.5273,31,0,1503.04,-6.3545,0,-,3,false,false,46.205,"Distraction:16,Sacrifice:11,Overloading:9,Attraction:9,Skewer:8,Mate Threat:7,Fork:6,Zwischenzug:4,Hook and Ladder:2,Luring the Defender:1,Fork:1,Exchange Sacrifice:1,Distraction:1,Multiple Attack:1,Removing the Guard:1"
2017-08-20 11:32:36+00,171820,1265.02,1211.92,Blitz,15.6989,12,1,1509.39,2.62257,1,-,2,false,false,47.1472,Fork:8
2017-08-20 11:32:14+00,119851,1343.61,1286.79,Blitz,26.2892,8,1,1506.77,3.89612,1,-,2,false,false,48.109,"Pin:11,Discovered Attack:7,Unpinning:2,Diagonal Clearance:2,Relative Pin:2"
2017-08-20 11:31:56+00,71614,1367.67,1355.18,Blitz,18.8445,7,3,1502.87,4.54102,1,-,3,false,false,49.0905,"Hanging Piece:8,Unsound Sacrifice:8,Counting:4"
2017-08-20 11:31:40+00,11296,1242.37,1237.22,Blitz,29.0125,11,2,1498.33,2.80486,1,-,2,false,false,50.0921,"Hanging Piece:6,Counting:5,Fork:4,Under-protected Piece:4,Coercion:1,Multiple Attack:1"
2017-08-20 11:31:21+00,154016,1194.26,1160.22,Blitz,15.5594,7,1,1495.53,2.35328,1,-,2,false,false,51.114,Skewer:10
